"","TAGA","TAGB","MeetingTree","MeetingDate","prop_A_vis_B","prop_A_first","n_shared_trees","n_shared_new_trees","A_future_trees","min_nights","A_future_species"
"85","5018","5015","Mulberry_768",2018-06-29,0.1,0.25,4,1,10,"yes","c(""UK"", ""Ficus carica"", ""Mulberry"", ""Ficus religiosa"", ""Loquat"", ""Melia azedarach"", ""Palm"", ""Ficus sycomorus"")"
"86","5013","5015","None",2018-06-29,0.04,0.6,5,1,28,"yes","c(""Ficus religiosa"", ""Carob"", ""Ficus carica"", ""Mulberry"", ""Washingtonia"", ""UK"", ""Plum"", ""Melia azedarach"")"
"87","5016","5015","None",2018-07-01,0,0.5,2,0,23,"yes","c(""Ficus religiosa"", ""UK"", ""Melia azedarach"", ""Ficus carica"", ""Plum"", ""Mulberry"")"
"88","5021","5015","None",2018-06-28,0.06,0.33,3,1,17,"yes","c(""UK"", ""Mulberry"", ""Ficus religiosa"", ""Ficus carica"", ""Melia azedarach"", ""Plum"")"
"89","5019","5015","Ficus carica_1045",2018-06-29,0,0,4,0,17,"no","c(""Ficus carica"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus sycomorus"", ""Plum"", ""Mulberry"", ""Washingtonia"")"
"90","4978","5016","None",2018-06-30,0,0,1,0,11,"no","c(""Mulberry"", ""UK"", ""Plum"", ""Ficus carica"")"
"91","5017","5016","unknown_331",2018-06-28,0,1,3,0,11,"yes","c(""UK"", ""Ficus religiosa"", ""Mulberry"", ""Ficus"", ""Avocado"", ""Plum"", ""Ficus sycomorus"")"
"92","5022","5016","unknown_1091",2018-06-28,0,1,3,0,17,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Ficus carica"", ""Ficus sycomorus"", ""Washingtonia"", ""Carob"", ""Mulberry"", ""Melia azedarach"", ""Loquat"")"
"93","5018","5016","unknown_331",2018-06-28,0,0.8,5,0,20,"yes","c(""UK"", ""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Loquat"", ""Melia azedarach"", ""Palm"", ""Ficus sycomorus"")"
"94","5013","5016","Ficus religiosa_17",2018-06-29,0.04,0.5,6,1,28,"yes","c(""Ficus religiosa"", ""Carob"", ""Ficus carica"", ""Mulberry"", ""Washingtonia"", ""UK"", ""Plum"", ""Melia azedarach"")"
"95","5021","5016","Ficus religiosa_19",2018-07-01,0,1,2,0,14,"yes","c(""Melia azedarach"", ""Ficus religiosa"", ""UK"", ""Plum"", ""Ficus carica"", ""Mulberry"")"
"96","5015","5016","None",2018-07-01,0,0.5,2,0,12,"yes","c(""Ficus carica"", ""Mulberry"", ""Melia azedarach"", ""UK"", ""Tipuana Tipu"", ""Avocado"")"
"97","5019","5016","Ficus religiosa_17",2018-06-29,0.12,0.5,4,2,17,"yes","c(""Ficus carica"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus sycomorus"", ""Plum"", ""Mulberry"", ""Washingtonia"")"
"98","4978","5017","None",2018-06-30,0,0,1,0,11,"no","c(""Mulberry"", ""UK"", ""Plum"", ""Ficus carica"")"
"99","5022","5017","None",2018-06-29,0,1,1,0,14,"no","c(""Mulberry"", ""Ficus carica"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Carob"", ""Loquat"")"
"100","5018","5017","unknown_331",2018-06-28,0,0.33,3,0,20,"no","c(""UK"", ""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Loquat"", ""Melia azedarach"", ""Palm"", ""Ficus sycomorus"")"
"101","5013","5017","unknown_331",2018-06-28,0,0.5,2,0,25,"no","c(""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""UK"", ""Carob"", ""Mulberry"", ""Washingtonia"", ""Melia azedarach"")"
"102","5016","5017","unknown_331",2018-06-28,0.04,0,3,1,26,"no","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus carica"", ""Mulberry"")"
"103","5015","5017","None",2018-06-29,0,1,1,0,13,"no","c(""Ficus carica"", ""Mulberry"", ""Plum"", ""UK"", ""Melia azedarach"", ""Tipuana Tipu"")"
"104","5019","5017","Mulberry_350",2018-06-28,0.06,0.25,4,1,17,"no","c(""Melia azedarach"", ""UK"", ""Plum"", ""Ficus carica"", ""Ficus religiosa"", ""Mulberry"", ""Ficus sycomorus"", ""Washingtonia"")"
"105","4978","5018","unknown_94",2018-06-28,0.05,0.5,2,1,19,"yes","c(""Plum"", ""UK"", ""Peach"", ""Mulberry"", ""Ficus carica"")"
"106","5017","5018","unknown_331",2018-06-28,0,0.67,3,0,11,"yes","c(""UK"", ""Ficus religiosa"", ""Mulberry"", ""Ficus"", ""Avocado"", ""Plum"", ""Ficus sycomorus"")"
"107","5022","5018","Ficus religiosa_19",2018-06-28,0,0.86,7,0,17,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Ficus carica"", ""Ficus sycomorus"", ""Washingtonia"", ""Carob"", ""Mulberry"", ""Melia azedarach"", ""Loquat"")"
"108","5011","5018","None",2018-07-03,0,0,1,0,4,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Melia azedarach"", ""Ceratonia siliqua"")"
"109","5013","5018","unknown_331",2018-06-28,0.04,0.2,5,1,25,"yes","c(""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""UK"", ""Carob"", ""Mulberry"", ""Washingtonia"", ""Melia azedarach"")"
"110","5016","5018","unknown_331",2018-06-28,0.04,0.2,5,1,26,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus carica"", ""Mulberry"")"
"111","5021","5018","Ficus religiosa_19",2018-06-28,0,0.67,3,0,17,"yes","c(""UK"", ""Mulberry"", ""Ficus religiosa"", ""Ficus carica"", ""Melia azedarach"", ""Plum"")"
"112","5015","5018","Mulberry_768",2018-06-29,0,0.75,4,0,13,"yes","c(""Ficus carica"", ""Mulberry"", ""Plum"", ""UK"", ""Melia azedarach"", ""Tipuana Tipu"")"
"113","5019","5018","unknown_331",2018-06-30,0,0.67,6,0,9,"yes","c(""Ficus carica"", ""UK"", ""Plum"", ""Mulberry"", ""Ficus religiosa"", ""Washingtonia"")"
"114","4978","5019","None",2018-06-30,0,0,1,0,11,"no","c(""Mulberry"", ""UK"", ""Plum"", ""Ficus carica"")"
"115","5017","5019","Mulberry_350",2018-06-28,0,0.75,4,0,11,"yes","c(""UK"", ""Ficus religiosa"", ""Mulberry"", ""Ficus"", ""Avocado"", ""Plum"", ""Ficus sycomorus"")"
"116","5022","5019","Ficus religiosa_19",2018-06-28,0,0.8,5,0,17,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Ficus carica"", ""Ficus sycomorus"", ""Washingtonia"", ""Carob"", ""Mulberry"", ""Melia azedarach"", ""Loquat"")"
"117","5018","5019","unknown_331",2018-06-30,0.2,0.33,6,3,15,"yes","c(""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus carica"", ""Mulberry"", ""Palm"", ""Ficus sycomorus"")"
"118","5013","5019","Ficus religiosa_17",2018-06-29,0.11,0.5,4,3,28,"yes","c(""Ficus religiosa"", ""Carob"", ""Ficus carica"", ""Mulberry"", ""Washingtonia"", ""UK"", ""Plum"", ""Melia azedarach"")"
"119","5016","5019","Ficus religiosa_17",2018-06-29,0.05,0.5,4,1,20,"yes","c(""Melia azedarach"", ""Ficus religiosa"", ""Plum"", ""Ficus carica"", ""UK"", ""Mulberry"")"
"120","5021","5019","Ficus religiosa_19",2018-06-28,0,0.5,2,0,17,"yes","c(""UK"", ""Mulberry"", ""Ficus religiosa"", ""Ficus carica"", ""Melia azedarach"", ""Plum"")"
"121","5015","5019","Ficus carica_1045",2018-06-29,0,1,4,0,13,"yes","c(""Ficus carica"", ""Mulberry"", ""Plum"", ""UK"", ""Melia azedarach"", ""Tipuana Tipu"")"
"122","5022","5021","Ficus religiosa_19",2018-06-28,0.06,0.33,3,1,17,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Ficus carica"", ""Ficus sycomorus"", ""Washingtonia"", ""Carob"", ""Mulberry"", ""Melia azedarach"", ""Loquat"")"
"123","5018","5021","Ficus religiosa_19",2018-06-28,0,0.33,3,0,20,"yes","c(""UK"", ""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Loquat"", ""Melia azedarach"", ""Palm"", ""Ficus sycomorus"")"
"124","5013","5021","Ficus religiosa_19",2018-06-30,0,0,1,0,21,"yes","c(""Ficus carica"", ""Ficus religiosa"", ""Mulberry"", ""UK"", ""Plum"", ""Melia azedarach"", ""Carob"")"
"125","5016","5021","Ficus religiosa_19",2018-07-01,0,0,2,0,23,"yes","c(""Ficus religiosa"", ""UK"", ""Melia azedarach"", ""Ficus carica"", ""Plum"", ""Mulberry"")"
"126","5015","5021","None",2018-06-28,0,0.67,3,0,15,"yes","c(""UK"", ""Ficus carica"", ""Ficus sycomorus"", ""Tipuana Tipu"", ""Ficus religiosa"", ""Carob"", ""Washingtonia"", ""Ficus benjamina"", ""Mulberry"", ""Plum"", ""Melia azedarach"")"
"127","5019","5021","Ficus religiosa_19",2018-06-28,0,0.5,2,0,17,"yes","c(""Melia azedarach"", ""UK"", ""Plum"", ""Ficus carica"", ""Ficus religiosa"", ""Mulberry"", ""Ficus sycomorus"", ""Washingtonia"")"
"128","5017","5022","None",2018-06-29,0,0,1,0,2,"no","c(""UK"", ""Ficus"", ""Avocado"", ""Ficus religiosa"", ""Plum"", ""Ficus sycomorus"")"
"129","5011","5022","None",2018-07-02,0,0,1,0,8,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Melia azedarach"", ""Ceratonia siliqua"")"
"130","5018","5022","Ficus religiosa_19",2018-06-28,0.1,0.14,7,2,20,"yes","c(""UK"", ""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Loquat"", ""Melia azedarach"", ""Palm"", ""Ficus sycomorus"")"
"131","5013","5022","Ficus religiosa_19",2018-06-30,0,0,4,0,21,"yes","c(""Ficus carica"", ""Ficus religiosa"", ""Mulberry"", ""UK"", ""Plum"", ""Melia azedarach"", ""Carob"")"
"132","5016","5022","unknown_1091",2018-06-28,0.04,0,3,1,26,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus carica"", ""Mulberry"")"
"133","5021","5022","Ficus religiosa_19",2018-06-28,0.06,0.67,3,1,17,"yes","c(""UK"", ""Mulberry"", ""Ficus religiosa"", ""Ficus carica"", ""Melia azedarach"", ""Plum"")"
"134","5015","5022","None",2018-06-28,0,1,3,0,15,"yes","c(""UK"", ""Ficus carica"", ""Ficus sycomorus"", ""Tipuana Tipu"", ""Ficus religiosa"", ""Carob"", ""Washingtonia"", ""Ficus benjamina"", ""Mulberry"", ""Plum"", ""Melia azedarach"")"
"135","5019","5022","Ficus religiosa_19",2018-06-28,0.12,0.2,5,2,17,"yes","c(""Melia azedarach"", ""UK"", ""Plum"", ""Ficus carica"", ""Ficus religiosa"", ""Mulberry"", ""Ficus sycomorus"", ""Washingtonia"")"
"136","5462","5056","Melia azedarach_437",2018-11-25,0,0.67,3,0,30,"yes","c(""Plum"", ""Melia azedarach"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Persimmon"", ""UK"", ""Har Gershom"", ""Washingtonia"", ""Carob"")"
"137","5471","5056","None",2018-11-25,0,0.5,2,0,24,"yes","c(""Ficus carica"", ""Washingtonia"", ""Jujube"", ""Mulberry"", ""Melia azedarach"", ""UK"", ""Palm"", ""Loquat"", ""Carob"", ""Avocado"", ""Peach"")"
"138","5473","5056","None",2018-11-23,0.03,0.6,5,1,31,"yes","c(""Ficus carica"", ""Washingtonia"", ""UK"", ""Peach"", ""Mulberry"", ""Loquat"", ""Ficus religiosa"", ""Palm"", ""Persimmon"", ""Melia azedarach"", ""Plum"")"
"139","5486","5056","None",2018-11-29,0.08,0.75,4,1,12,"yes","c(""Har Gershom"", ""Ficus carica"", ""UK"", ""Washingtonia"", ""Mulberry"", ""Avocado"", ""Palm"", ""Melia azedarach"", ""Loquat"", ""Einan"")"
"140","5483","5056","None",2018-11-25,0,0.75,4,0,21,"yes","c(""UK"", ""Mulberry"", ""Plum"", ""Ficus carica"", ""Ficus religiosa"", ""Washingtonia"", ""Palm"", ""Cherry plum"", ""Melia azedarach"")"
"141","5425","5056","Melia azedarach_437",2018-11-25,0,0.5,2,0,13,"yes","c(""UK"", ""Loquat"", ""Plum"", ""Mulberry"", ""Melia azedarach"", ""Ficus religiosa"", ""Persimmon"", ""Palm"", ""Ficus carica"", ""Washingtonia"")"
"142","5589","5056","Melia azedarach_437",2018-11-25,0.2,0.33,9,2,10,"yes","c(""Ficus carica"", ""Melia azedarach"", ""Mulberry"", ""UK"", ""Palm"")"
"143","5590","5058","None",2019-01-10,0.04,0.75,4,1,27,"yes","c(""UK"", ""Washingtonia"", ""Plum"", ""Melia azedarach"", ""Palm"", ""Mulberry"", ""Ficus carica"", ""Ficus obliqua"")"
"144","5679","5058","None",2019-02-08,0,0,1,0,11,"yes","c(""UK"", ""Washingtonia"", ""Loquat"", ""Ficus carica"", ""Palm"", ""Persimmon"", ""Citrus"", ""Mulberry"", ""Melia azedarach"")"
"145","5157","5150","None",2018-07-24,0,1,2,0,1,"yes","c(""Ficus carica"", ""UK"")"
"146","5153","5150","None",2018-07-25,0,0,2,0,30,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Loquat"", ""Melia azedarach"", ""Surinam Cherry"", ""Ficus sycomorus"", ""Ziziphus spina-christi"", ""Citrus"", ""Guava"", ""Eucalyptus"")"
"147","5154","5150","None",2018-07-20,0,1,4,0,12,"yes","c(""Ficus sycomorus"", ""Apple"", ""Melia azedarach"", ""UK"", ""Surinam Cherry"", ""Citrus"", ""Ficus carica"", ""Loquat"")"
