"","TAGA","TAGB","MeetingTree","MeetingDate","prop_A_vis_B","prop_A_first","n_shared_trees","n+shared_new_trees","A_future_trees","min_nights"
"29","4442","4444","None",2018-04-21,0,1,2,0,7,"yes"
"30","4445","4444","None",2018-04-19,0.08,0.5,8,1,13,"yes"
"31","4440","4444","None",2018-04-18,0,0.17,6,0,3,"yes"
"32","4429","4444","Mulberry_755",2018-04-25,0,1,1,0,2,"yes"
"33","4442","4445","None",2018-04-19,0.05,0.5,2,1,21,"yes"
"34","4444","4445","None",2018-04-19,0.12,0.5,8,1,8,"yes"
"35","4440","4445","None",2018-04-19,0,0.25,4,0,10,"yes"
"36","4432","4446","Mulberry_655",2018-06-11,0,0,1,0,2,"yes"
"37","4455","4446","Mulberry_655",2018-06-07,0,0,1,0,3,"yes"
"38","4440","4449","None",2018-05-05,0,1,3,0,5,"yes"
"39","4429","4449","Mulberry_755",2018-05-05,0,1,2,0,2,"yes"
"40","4424","4449","Mulberry_706",2018-05-09,0,1,2,0,7,"yes"
"41","4452","4449","Mulberry_734",2018-05-10,0,0,1,0,12,"yes"
"42","4449","4452","Mulberry_734",2018-05-10,0,1,1,0,11,"yes"
"43","4453","4452","Mulberry_734",2018-05-07,0,0.5,2,0,7,"yes"
"44","4440","4453","None",2018-05-04,0,1,1,0,4,"no"
"45","4449","4453","Mulberry_734",2018-05-05,0,0,1,0,2,"yes"
"46","4452","4453","Mulberry_734",2018-05-07,0,0.5,2,0,8,"yes"
"47","4419","4453","None",2018-05-11,0,0,1,0,6,"no"
"48","4440","4454","None",2018-05-04,0,1,2,0,4,"yes"
"49","4424","4454","Mulberry_731",2018-05-04,0,0,1,0,9,"yes"
"50","4432","4455","Mulberry_655",2018-06-11,0,0,1,0,2,"yes"
"51","4579","4576","None",2018-03-14,0,0,1,0,14,"yes"
"52","4577","4576","None",2018-03-17,0,0,2,0,25,"yes"
"53","4579","4577","None",2018-03-16,0,1,3,0,3,"yes"
"54","4577","4579","None",2018-03-16,0.04,0,3,1,23,"yes"
"55","5017","4978","None",2018-06-30,0,1,1,0,5,"yes"
"56","5018","4978","unknown_94",2018-06-28,0,0.5,2,0,12,"yes"
"57","5013","4978","None",2018-06-30,0,1,1,0,15,"yes"
"58","5016","4978","None",2018-06-30,0,1,1,0,17,"yes"
"59","5019","4978","None",2018-06-30,0,1,1,0,7,"yes"
"60","5022","5011","None",2018-07-02,0,1,1,0,4,"yes"
"61","5018","5011","None",2018-07-03,0,1,1,0,4,"yes"
"62","5015","5011","None",2018-07-03,0,1,2,0,5,"yes"
"63","4978","5013","None",2018-06-30,0,0,1,0,11,"yes"
"64","5017","5013","unknown_331",2018-06-28,0,0.5,2,0,11,"yes"
"65","5022","5013","Ficus religiosa_19",2018-06-30,0.12,1,4,1,8,"yes"
"66","5018","5013","unknown_331",2018-06-28,0,0.8,5,0,12,"yes"
"67","5016","5013","Ficus religiosa_17",2018-06-29,0,0.5,6,0,14,"yes"
"68","5021","5013","Ficus religiosa_19",2018-06-30,0,1,1,0,13,"yes"
"69","5015","5013","None",2018-06-29,0,0.4,5,0,7,"yes"
"70","5019","5013","Ficus religiosa_17",2018-06-29,0.07,0.5,4,1,14,"yes"
"71","5017","5015","None",2018-06-29,0,0,1,0,2,"no"
"72","5022","5015","None",2018-06-28,0,0,3,0,15,"no"
"73","5011","5015","None",2018-07-03,0,0,2,0,4,"yes"
"74","5018","5015","Mulberry_768",2018-06-29,0.2,0.25,4,1,5,"yes"
"75","5013","5015","None",2018-06-29,0.06,0.6,5,1,18,"yes"
"76","5016","5015","None",2018-07-01,0,0.5,2,0,16,"yes"
"77","5021","5015","None",2018-06-28,0.09,0.33,3,1,11,"yes"
"78","5019","5015","Ficus carica_1045",2018-06-29,0,0,4,0,14,"yes"
"79","4978","5016","None",2018-06-30,0,0,1,0,11,"yes"
"80","5017","5016","unknown_331",2018-06-28,0,1,3,0,11,"yes"
"81","5022","5016","unknown_1091",2018-06-28,0,1,3,0,15,"yes"
"82","5018","5016","unknown_331",2018-06-28,0,0.8,5,0,12,"yes"
"83","5013","5016","Ficus religiosa_17",2018-06-29,0.06,0.5,6,1,18,"yes"
"84","5021","5016","Ficus religiosa_19",2018-07-01,0,1,2,0,9,"yes"
"85","5015","5016","None",2018-07-01,0,0.5,2,0,8,"yes"
"86","5019","5016","Ficus religiosa_17",2018-06-29,0.14,0.5,4,2,14,"yes"
"87","4978","5017","None",2018-06-30,0,0,1,0,11,"no"
"88","5022","5017","None",2018-06-29,0,1,1,0,11,"yes"
"89","5018","5017","unknown_331",2018-06-28,0,0.33,3,0,12,"yes"
"90","5013","5017","unknown_331",2018-06-28,0,0.5,2,0,20,"yes"
"91","5016","5017","unknown_331",2018-06-28,0.07,0,3,1,15,"yes"
"92","5015","5017","None",2018-06-29,0,1,1,0,7,"yes"
"93","5019","5017","Mulberry_350",2018-06-28,0.08,0.25,4,1,13,"yes"
"94","4978","5018","unknown_94",2018-06-28,0.05,0.5,2,1,19,"yes"
"95","5017","5018","unknown_331",2018-06-28,0,0.67,3,0,11,"yes"
"96","5022","5018","Ficus religiosa_19",2018-06-28,0,0.86,7,0,15,"yes"
"97","5011","5018","None",2018-07-03,0,0,1,0,4,"yes"
"98","5013","5018","unknown_331",2018-06-28,0.05,0.2,5,1,20,"yes"
"99","5016","5018","unknown_331",2018-06-28,0.07,0.2,5,1,15,"yes"
"100","5021","5018","Ficus religiosa_19",2018-06-28,0,0.67,3,0,11,"yes"
"101","5015","5018","Mulberry_768",2018-06-29,0,0.75,4,0,7,"yes"
"102","5019","5018","unknown_331",2018-06-30,0,0.67,6,0,7,"yes"
"103","4978","5019","None",2018-06-30,0,0,1,0,11,"yes"
"104","5017","5019","Mulberry_350",2018-06-28,0,0.75,4,0,11,"yes"
"105","5022","5019","Ficus religiosa_19",2018-06-28,0,0.8,5,0,15,"yes"
"106","5018","5019","unknown_331",2018-06-30,0.25,0.33,6,3,12,"yes"
"107","5013","5019","Ficus religiosa_17",2018-06-29,0.17,0.5,4,3,18,"yes"
"108","5016","5019","Ficus religiosa_17",2018-06-29,0.07,0.5,4,1,14,"yes"
"109","5021","5019","Ficus religiosa_19",2018-06-28,0,0.5,2,0,11,"yes"
"110","5015","5019","Ficus carica_1045",2018-06-29,0,1,4,0,7,"yes"
"111","5022","5021","Ficus religiosa_19",2018-06-28,0.07,0.33,3,1,15,"yes"
"112","5018","5021","Ficus religiosa_19",2018-06-28,0,0.33,3,0,12,"yes"
"113","5013","5021","Ficus religiosa_19",2018-06-30,0,0,1,0,15,"yes"
"114","5016","5021","Ficus religiosa_19",2018-07-01,0,0,2,0,16,"yes"
"115","5015","5021","None",2018-06-28,0,0.67,3,0,8,"yes"
"116","5019","5021","Ficus religiosa_19",2018-06-28,0,0.5,2,0,13,"yes"
"117","5017","5022","None",2018-06-29,0,0,1,0,2,"no"
"118","5011","5022","None",2018-07-02,0,0,1,0,8,"yes"
"119","5018","5022","Ficus religiosa_19",2018-06-28,0,0.14,7,0,12,"yes"
"120","5013","5022","Ficus religiosa_19",2018-06-30,0,0,4,0,15,"yes"
"121","5016","5022","unknown_1091",2018-06-28,0.07,0,3,1,15,"yes"
"122","5021","5022","Ficus religiosa_19",2018-06-28,0.09,0.67,3,1,11,"yes"
"123","5015","5022","None",2018-06-28,0,1,3,0,8,"yes"
"124","5019","5022","Ficus religiosa_19",2018-06-28,0.15,0.2,5,2,13,"yes"
"125","5462","5056","Melia azedarach_437",2018-11-25,0,0.67,3,0,9,"yes"
"126","5471","5056","None",2018-11-25,0,0.5,2,0,15,"yes"
"127","5473","5056","None",2018-11-23,0,0.6,5,0,18,"yes"
"128","5486","5056","None",2018-11-29,0.14,0.75,4,1,7,"yes"
"129","5483","5056","None",2018-11-25,0,0.75,4,0,7,"yes"
"130","5425","5056","Melia azedarach_437",2018-11-25,0,0.5,2,0,6,"yes"
"131","5589","5056","Melia azedarach_437",2018-11-25,0.17,0.33,9,1,6,"yes"
"132","5590","5058","None",2019-01-10,0,0.75,4,0,18,"yes"
"133","5679","5058","None",2019-02-08,0,0,1,0,10,"yes"
"134","5153","5150","None",2018-07-25,0,0,2,0,24,"yes"
"135","5154","5150","None",2018-07-20,0,1,4,0,12,"yes"
"136","5154","5153","Ficus carica_804",2018-07-19,0,0.86,7,0,9,"yes"
"137","5153","5154","Ficus carica_804",2018-07-19,0,0.14,7,0,5,"yes"
"138","5150","5154","None",2018-07-20,0.33,0,4,3,9,"yes"
"139","5150","5157","None",2018-07-24,0.33,0,2,1,3,"yes"
"140","5462","5425","Melia azedarach_437",2018-11-25,0,0.75,4,0,9,"yes"
"141","5473","5425","None",2018-11-25,0,1,7,0,24,"yes"
"142","5597","5425","None",2018-11-25,0,1,2,0,24,"yes"
"143","5486","5425","None",2018-12-09,0,0,1,0,9,"yes"
"144","5056","5425","Melia azedarach_437",2018-11-25,0,0.5,2,0,8,"yes"
"145","5480","5425","None",2018-11-25,0,1,1,0,13,"yes"
"146","5483","5425","None",2018-11-25,0.14,1,6,1,7,"yes"
"147","5476","5425","Ficus religiosa_19",2018-11-25,0,0.5,6,0,18,"yes"
"148","5589","5425","Melia azedarach_437",2018-11-25,0.17,0.33,3,1,6,"yes"
"149","5431","5429","None",2018-08-25,0,1,1,0,10,"yes"
"150","5429","5431","None",2018-08-25,0,0,1,0,2,"yes"
"151","5433","5431","None",2018-08-22,0,0.5,2,0,3,"yes"
"152","5431","5433","None",2018-08-22,0,0.5,2,0,9,"yes"
"153","5462","5458","None",2018-11-23,0,0.33,3,0,7,"yes"
"154","5473","5458","Washingtonia_333",2018-11-23,0.11,0.4,5,2,18,"yes"
"155","5597","5458","None",2018-11-23,0,1,3,0,14,"yes"
"156","5486","5458","None",2018-12-07,0,0,1,0,13,"yes"
"157","5056","5458","None",2018-11-25,0,0,2,0,8,"yes"
"158","5477","5458","None",2018-11-24,0,1,1,0,8,"yes"
"159","5483","5458","Melia azedarach_437",2018-11-23,0.25,0.33,6,3,12,"yes"
"160","5425","5458","None",2018-11-25,0,0,3,0,6,"yes"
"161","5476","5458","None",2018-12-04,0,0,1,0,7,"yes"
"162","5589","5458","Melia azedarach_437",2018-11-23,0.14,0.33,3,1,7,"yes"
"163","5458","5462","None",2018-11-23,0.07,0.67,3,1,15,"yes"
"164","5473","5462","Ficus religiosa_19",2018-11-24,0,0.5,4,0,18,"yes"
"165","5597","5462","Melia azedarach_640",2018-11-30,0,0.75,4,0,5,"yes"
"166","5486","5462","1",2018-11-27,0,0.5,2,0,12,"yes"
"167","5056","5462","Melia azedarach_437",2018-11-25,0.12,0.33,3,1,8,"yes"
"168","5480","5462","None",2018-11-24,0,1,1,0,9,"yes"
"169","5483","5462","None",2018-11-23,0.08,0.75,4,1,12,"yes"
"170","5425","5462","Melia azedarach_437",2018-11-25,0,0.25,4,0,6,"yes"
"171","5476","5462","None",2018-11-25,0.06,0.33,3,1,18,"yes"
"172","5589","5462","Melia azedarach_437",2018-11-23,0.29,0.2,5,2,7,"yes"
"173","5479","5471","Ficus carica_673",2018-11-22,0,1,1,0,3,"yes"
"174","5486","5471","None",2018-11-29,0,0,1,0,7,"yes"
"175","5056","5471","None",2018-11-25,0,0.5,2,0,8,"yes"
"176","5476","5471","None",2018-11-25,0,0.25,4,0,18,"yes"
"177","5589","5471","Ficus carica_673",2018-11-24,0,0,1,0,4,"yes"
"178","5458","5473","Washingtonia_333",2018-11-23,0,0.6,5,0,15,"yes"
"179","5462","5473","Ficus religiosa_19",2018-11-24,0.11,0.5,4,1,9,"yes"
"180","5597","5473","None",2018-11-23,0.07,0.75,4,1,14,"yes"
"181","5486","5473","None",2018-11-29,0,0,3,0,7,"yes"
"182","5056","5473","None",2018-11-23,0,0.4,5,0,12,"yes"
"183","5480","5473","Ficus religiosa_19",2018-11-25,0,0,1,0,13,"yes"
"184","5483","5473","None",2018-11-23,0.08,0.36,11,1,12,"yes"
"185","5425","5473","None",2018-11-25,0,0,7,0,6,"yes"
"186","5476","5473","None",2018-11-24,0.09,0.17,6,2,23,"yes"
"187","5589","5473","Melia azedarach_437",2018-11-27,0,0.33,3,0,6,"yes"
"188","5462","5476","None",2018-11-25,0.11,0.67,3,1,9,"yes"
"189","5471","5476","None",2018-11-25,0,0.75,4,0,15,"yes"
"190","5473","5476","None",2018-11-24,0.06,0.83,6,1,18,"yes"
"191","5597","5476","None",2018-11-25,0,1,2,0,24,"yes"
"192","5486","5476","unknown_95",2018-12-05,0,0.33,3,0,13,"yes"
"193","5480","5476","None",2018-11-25,0,1,1,0,13,"yes"
"194","5483","5476","None",2018-11-25,0.14,0.75,4,1,7,"yes"
"195","5425","5476","Ficus religiosa_19",2018-11-25,0,0.5,6,0,6,"yes"
"196","5589","5476","None",2018-12-12,0,0,1,0,6,"yes"
"197","5458","5477","None",2018-11-24,0,0,1,0,9,"yes"
"198","5597","5477","Ficus carica_414",2018-11-25,0.04,1,3,1,24,"yes"
"199","5486","5477","None",2018-11-29,0,0,4,0,7,"yes"
"200","5480","5477","None",2018-11-27,0.12,0,3,1,8,"yes"
"201","5483","5477","None",2018-11-24,0,1,1,0,11,"yes"
"202","5458","5479","None",2018-11-23,0,0,2,0,15,"yes"
"203","5462","5479","None",2018-11-23,0,0,3,0,7,"yes"
"204","5471","5479","Ficus carica_673",2018-11-22,0,0,1,0,30,"yes"
"205","5473","5479","None",2018-11-24,0.06,0.33,3,1,18,"yes"
"206","5597","5479","None",2018-11-22,0,0.33,3,0,24,"yes"
"207","5486","5479","None",2018-11-22,0,0.2,5,0,4,"yes"
"208","5056","5479","None",2018-11-23,0.08,0.17,6,1,12,"yes"
"209","5477","5479","None",2018-11-23,0.11,0.12,8,1,9,"yes"
"210","5480","5479","None",2018-11-23,0,0.25,4,0,9,"yes"
"211","5483","5479","None",2018-11-23,0,0,2,0,12,"yes"
"212","5425","5479","None",2018-11-25,0,0,1,0,6,"yes"
"213","5476","5479","None",2018-11-25,0,0,2,0,18,"yes"
"214","5589","5479","None",2018-11-23,0.14,0,5,1,7,"yes"
"215","5462","5480","None",2018-11-24,0,0,1,0,9,"yes"
"216","5473","5480","Ficus religiosa_19",2018-11-25,0,1,1,0,24,"yes"
"217","5597","5480","None",2018-11-24,0,0.5,2,0,20,"yes"
"218","5486","5480","None",2018-11-23,0,0.5,4,0,13,"yes"
"219","5056","5480","None",2018-12-12,0,0,1,0,7,"yes"
"220","5477","5480","None",2018-11-27,0,1,3,0,19,"yes"
"221","5483","5480","None",2018-11-24,0,1,1,0,11,"yes"
"222","5425","5480","None",2018-11-25,0,0,1,0,6,"yes"
"223","5476","5480","None",2018-11-25,0,0,1,0,18,"yes"
"224","5589","5480","None",2018-12-12,0,0,1,0,6,"yes"
"225","5458","5483","Melia azedarach_437",2018-11-23,0.07,0.67,6,1,15,"yes"
"226","5462","5483","None",2018-11-23,0.29,0.25,4,2,7,"yes"
"227","5473","5483","None",2018-11-23,0.17,0.64,11,3,18,"yes"
"228","5597","5483","Persimmon_32",2018-11-23,0.07,0.5,6,1,14,"yes"
"229","5486","5483","None",2018-11-23,0,0.17,6,0,13,"yes"
"230","5056","5483","None",2018-11-25,0,0.25,4,0,8,"yes"
"231","5477","5483","None",2018-11-24,0,0,1,0,8,"yes"
"232","5480","5483","None",2018-11-24,0,0,1,0,9,"yes"
"233","5425","5483","None",2018-11-25,0.17,0,6,1,6,"yes"
"234","5476","5483","None",2018-11-25,0,0.25,4,0,18,"yes"
"235","5589","5483","Melia azedarach_437",2018-11-23,0,0.6,5,0,7,"yes"
"236","5479","5486","None",2018-11-22,0,0.8,5,0,3,"yes"
"237","5462","5486","1",2018-11-27,0,0.5,2,0,26,"yes"
"238","5471","5486","None",2018-11-29,0,1,1,0,5,"yes"
"239","5473","5486","None",2018-11-29,0,1,3,0,15,"yes"
"240","5056","5486","None",2018-11-29,0,0.25,4,0,3,"yes"
"241","5477","5486","None",2018-11-29,0,1,4,0,10,"yes"
"242","5480","5486","None",2018-11-23,0,0.5,4,0,9,"yes"
"243","5483","5486","None",2018-11-23,0,0.83,6,0,12,"yes"
"244","5476","5486","unknown_95",2018-12-05,0,0.67,3,0,7,"yes"
"245","5589","5486","None",2018-11-24,0,0.33,3,0,4,"yes"
"246","5458","5589","Melia azedarach_437",2018-11-23,0,0.67,3,0,15,"yes"
"247","5462","5589","Melia azedarach_437",2018-11-23,0,0.8,5,0,7,"yes"
"248","5471","5589","Ficus carica_673",2018-11-24,0,1,1,0,22,"yes"
"249","5473","5589","Melia azedarach_437",2018-11-27,0,0.67,3,0,13,"yes"
"250","5486","5589","None",2018-11-24,0,0.67,3,0,17,"yes"
"251","5056","5589","Melia azedarach_437",2018-11-25,0,0.67,9,0,8,"yes"
"252","5483","5589","Melia azedarach_437",2018-11-23,0,0.4,5,0,12,"yes"
"253","5425","5589","Melia azedarach_437",2018-11-25,0,0.67,3,0,6,"yes"
"254","5058","5590","None",2019-01-10,0,0.25,4,0,5,"yes"
"255","5680","5594","unknown_2631",2019-02-08,0,0.33,3,0,2,"yes"
"256","5600","5594","None",2019-02-13,0,1,1,0,33,"yes"
"257","5479","5597","None",2018-11-22,0,0.67,3,0,3,"yes"
"258","5458","5597","None",2018-11-23,0.07,0,3,1,15,"yes"
"259","5473","5597","None",2018-11-23,0.11,0.25,4,2,18,"yes"
"260","5486","5597","None",2018-12-07,0,0,2,0,13,"yes"
"261","5056","5597","None",2018-12-24,0,0,1,0,7,"yes"
"262","5477","5597","Ficus carica_414",2018-11-25,0,0,3,0,12,"yes"
"263","5480","5597","None",2018-11-24,0,0.5,2,0,9,"yes"
"264","5483","5597","Persimmon_32",2018-11-23,0.08,0.5,6,1,12,"yes"
"265","5425","5597","None",2018-11-25,0,0,2,0,6,"yes"
"266","5476","5597","None",2018-11-25,0,0,2,0,18,"yes"
"267","5589","5597","None",2018-12-12,0,0,1,0,6,"yes"
"268","5732","5598","None",2019-03-12,0,0.5,2,0,15,"yes"
"269","5764","5599","None",2019-09-25,0,1,3,0,7,"yes"
"270","5741","5599","None",2019-09-26,0,1,1,0,3,"yes"
"271","5751","5599","None",2019-09-25,0,0.33,3,0,2,"yes"
"272","5745","5599","None",2019-11-21,0,0,1,0,3,"yes"
"273","6182","5599","Ficus microcarpa_36",2019-09-23,0,0.25,4,0,16,"yes"
"274","5666","5599","None",2019-09-24,0,1,1,0,15,"yes"
"275","5743","5599","None",2019-10-02,0,0,2,0,12,"yes"
"276","5685","5599","None",2019-09-25,0,0.5,2,0,16,"yes"
"277","5677","5600","None",2019-02-10,0,0,1,0,2,"yes"
"278","5679","5600","Citrus_5",2019-02-11,0,0,1,0,10,"yes"
"279","5680","5600","Citrus_5",2019-02-08,0,1,1,0,2,"yes"
"280","5679","5660","Citrus_5",2019-02-09,0,0,2,0,7,"yes"
"281","5680","5660","Citrus_5",2019-02-08,0,0.67,3,0,2,"yes"
"282","5594","5660","unknown_2631",2019-02-08,0,0.67,3,0,3,"yes"
"283","5600","5660","Citrus_5",2019-02-08,0,0,1,0,14,"yes"
"284","5680","5661","unknown_2631",2019-02-08,0,0.33,3,0,2,"yes"
"285","5594","5661","unknown_2631",2019-02-08,0,0.5,2,0,3,"yes"
"286","5751","5662","None",2019-11-06,0,1,2,0,5,"yes"
"287","5745","5662","None",2019-11-06,0.05,1,4,1,19,"yes"
"288","6250","5662","None",2019-11-18,0,1,1,0,3,"yes"
"289","6238","5662","None",2019-11-17,0,1,1,0,14,"yes"
"290","5667","5662","unknown_3641",2019-11-08,0,0.25,4,0,8,"yes"
"291","5761","5662","None",2019-12-10,0,0,1,0,10,"yes"
"292","5778","5662","None",2019-11-23,0,0,2,0,18,"yes"
"293","6246","5662","None",2019-11-09,0,0,2,0,5,"yes"
"294","5744","5662","unknown_3641",2019-11-16,0,0.5,4,0,15,"yes"
"295","6029","5662","Washingtonia_359",2019-11-21,0,0.4,5,0,7,"yes"
"296","6240","5662","None",2019-12-04,0,0,2,0,6,"yes"
"297","5599","5666","None",2019-09-24,0,0,1,0,24,"yes"
"298","5751","5667","None",2019-11-07,0,0.86,7,0,6,"yes"
"299","5745","5667","None",2019-11-06,0,0.38,8,0,19,"yes"
"300","6039","5667","None",2019-11-06,0,0.5,2,0,4,"yes"
"301","6026","5667","None",2019-11-06,0.06,0.71,7,1,17,"yes"
"302","5662","5667","unknown_3641",2019-11-08,0,0.75,4,0,6,"yes"
"303","6238","5667","Ficus carica_796",2019-11-18,0,1,2,0,10,"yes"
"304","5761","5667","None",2019-12-06,0,1,1,0,12,"yes"
"305","5778","5667","unknown_91",2019-11-20,0.09,0.5,4,1,11,"yes"
"306","6246","5667","None",2019-11-07,0,0.5,4,0,11,"yes"
"307","5744","5667","unknown_3641",2019-11-06,0,0.36,11,0,9,"yes"
"308","6027","5667","None",2019-11-08,0,0.5,2,0,8,"yes"
"309","5677","5672","unknown_2591",2019-02-08,0.17,0.29,7,1,6,"yes"
"310","5679","5672","Citrus_5",2019-02-09,0.14,0.25,4,1,7,"yes"
"311","5680","5672","Citrus_5",2019-02-08,0,0,3,0,2,"yes"
"312","5594","5672","unknown_2631",2019-02-08,0,0.6,5,0,3,"yes"
"313","5600","5672","Citrus_5",2019-02-09,0,0,1,0,7,"yes"
"314","5679","5677","unknown_2591",2019-02-10,0,0.2,5,0,6,"yes"
"315","5594","5677","unknown_2631",2019-02-16,0.33,0.6,5,1,3,"yes"
"316","5600","5677","None",2019-02-10,0.17,1,1,1,6,"yes"
"317","5661","5677","unknown_2631",2019-02-16,0,1,2,0,2,"yes"
"318","5058","5679","None",2019-02-08,0,1,1,0,4,"no"
"319","5677","5679","unknown_2591",2019-02-10,0,0.8,5,0,2,"yes"
"320","5680","5679","Citrus_5",2019-02-09,0,1,2,0,4,"yes"
"321","5594","5679","unknown_2631",2019-02-17,0.2,0.33,3,1,5,"yes"
"322","5600","5679","Citrus_5",2019-02-11,0,1,1,0,9,"yes"
"323","5661","5679","unknown_2631",2019-02-17,0,1,1,0,2,"yes"
"324","5679","5680","Citrus_5",2019-02-09,0,0,2,0,7,"yes"
"325","5594","5680","unknown_2631",2019-02-08,0,0.67,3,0,3,"yes"
"326","5600","5680","Citrus_5",2019-02-08,0,0,1,0,14,"yes"
"327","5749","5684","None",2019-11-07,0,0,1,0,2,"yes"
"328","6245","5684","unknown_1438",2019-11-08,0,0,1,0,3,"yes"
"329","5771","5684","None",2019-11-08,0,0,1,0,4,"no"
"330","6258","5684","None",2019-11-10,0.12,1,2,1,8,"yes"
"331","6181","5684","Melia azedarach_702",2019-11-07,0,0.5,6,0,16,"yes"
"332","5781","5684","Citrus_5",2019-11-07,0.14,0.2,5,1,7,"yes"
"333","6263","5684","Citrus_12",2019-11-10,0,1,3,0,10,"yes"
"334","6266","5684","Citrus_5",2019-11-07,0,0,1,0,2,"yes"
"335","6250","5684","unknown_1431",2019-11-07,0.09,0.5,2,1,11,"yes"
"336","5735","5684","Citrus_12",2019-11-10,0,0.5,2,0,7,"yes"
"337","6238","5684","None",2019-11-15,0,0,1,0,7,"yes"
"338","6267","5684","None",2019-11-08,0,0,1,0,10,"yes"
"339","5761","5684","None",2019-11-10,0,0,2,0,2,"yes"
"340","6251","5684","None",2019-11-10,0,0,3,0,4,"yes"
"341","6271","5684","None",2019-11-17,0,0,1,0,6,"yes"
"342","6274","5684","Citrus_12",2019-11-10,0,1,1,0,11,"yes"
"343","5764","5685","None",2019-09-24,0,0.8,10,0,6,"yes"
"344","5751","5685","None",2019-09-24,0,0.83,6,0,7,"yes"
"345","5745","5685","None",2019-09-24,0,0.36,11,0,17,"yes"
"346","5599","5685","None",2019-09-25,0.05,0.5,2,1,21,"yes"
"347","5743","5685","None",2019-09-24,0,0.45,11,0,9,"yes"
"348","5782","5699","None",2019-03-28,0,0,1,0,5,"yes"
"349","5703","5699","None",2019-03-28,0,0,1,0,13,"yes"
"350","5747","5699","None",2019-03-30,0,0,1,0,2,"yes"
"351","5734","5699","None",2019-03-27,0,0,2,0,5,"yes"
"352","5728","5699","unknown_462",2019-03-26,0,0.5,2,0,4,"yes"
"353","5703","5700","None",2019-04-10,0.2,1,3,1,5,"yes"
"354","5734","5700","Citrus_2",2019-04-14,0,0.5,4,0,6,"yes"
"355","5728","5700","Citrus_2",2019-04-10,0,0.43,7,0,3,"yes"
"356","5783","5700","Citrus_2",2019-04-10,0,1,2,0,7,"yes"
"357","5755","5700","Citrus_2",2019-04-10,0,1,1,0,8,"yes"
"358","5736","5700","Melia azedarach_685",2019-04-16,0,0.6,5,0,3,"yes"
"359","5747","5702","1",2019-03-28,0,0,1,0,3,"yes"
"360","5726","5702","1",2019-03-28,0,1,1,0,3,"yes"
"361","5734","5702","None",2019-04-20,0,0,1,0,3,"yes"
"362","5733","5703","None",2019-03-27,0,1,2,0,11,"yes"
"363","5699","5703","None",2019-03-28,0.1,1,1,1,10,"yes"
"364","5780","5703","None",2019-03-26,0,1,2,0,7,"yes"
"365","5782","5703","unknown_462",2019-03-28,0,1,2,0,5,"yes"
"366","5769","5703","Citrus_2",2019-03-28,0,1,3,0,11,"yes"
"367","5747","5703","Citrus_2",2019-03-28,0.33,0.5,2,1,3,"yes"
"368","5726","5703","Citrus_2",2019-03-28,0.33,0.5,2,1,3,"yes"
"369","5734","5703","Citrus_2",2019-03-28,0,0.5,4,0,3,"yes"
"370","5783","5703","None",2019-04-10,0,0,1,0,7,"yes"
"371","5755","5703","None",2019-04-10,0,0,1,0,8,"yes"
"372","5700","5703","None",2019-04-10,0.25,0,3,1,4,"yes"
"373","5727","5704","None",2019-05-30,0.08,1,1,1,13,"yes"
