"","TAGA","TAGB","MeetingTree","MeetingDate","prop_A_vis_B","prop_A_first","n_shared_trees","n_shared_new_trees","A_future_trees","min_nights","A_future_species"
"109","6265","5781","None",2019-11-16,0.5,0,2,1,2,"yes","Ficus religiosa"
"110","6251","5781","None",2019-11-06,0,0.17,6,0,1,"yes","Ficus religiosa"
"111","5745","6026","None",2019-11-06,0,0.4,5,0,1,"yes","Ficus religiosa"
"112","5667","6026","None",2019-11-06,0,0.29,7,0,1,"yes","Ficus religiosa"
"113","5778","6026","unknown_91",2019-11-13,0,0.25,4,0,1,"yes","Ficus religiosa"
"114","6246","6026","None",2019-11-14,0,0,3,0,4,"yes","c(""Ficus religiosa"", ""Ficus microcarpa"")"
"115","6125","6123","unknown_92",2019-07-02,1,0.43,7,1,1,"yes","Ficus religiosa"
"116","5737","6125","None",2019-06-30,0,1,1,0,1,"yes","Ficus religiosa"
"117","5749","6181","Loquat_443",2019-11-06,0,0.75,4,0,1,"yes","Ficus religiosa"
"118","6251","6181","None",2019-11-06,0,0.12,8,0,1,"yes","Ficus religiosa"
"119","5764","6182","None",2019-09-24,0,1,2,0,1,"yes","Ficus religiosa"
"120","5599","6182","Ficus microcarpa_36",2019-09-23,0,0.75,4,0,2,"yes","Ficus microcarpa"
"121","5745","6245","None",2019-11-08,0,1,2,0,1,"yes","Ficus religiosa"
"122","6181","6245","None",2019-11-07,0,0.33,3,0,1,"yes","Ficus religiosa"
"123","5749","6246","Loquat_443",2019-11-06,0,1,2,0,1,"yes","Ficus religiosa"
"124","6181","6246","Loquat_443",2019-11-06,0,0.75,4,0,1,"yes","Ficus religiosa"
"125","5781","6246","Loquat_443",2019-11-06,0,0.67,3,0,1,"yes","c(""Ficus sycomorus"", ""Ficus religiosa"")"
"126","5667","6246","None",2019-11-07,0,0.5,4,0,1,"yes","Ficus religiosa"
"127","6267","6246","None",2019-11-17,0,0.5,2,0,1,"yes","Ficus microcarpa"
"128","5744","6246","unknown_463",2019-11-07,0,0.55,11,0,2,"yes","Ficus religiosa"
"129","6258","6251","None",2019-11-08,0,0.75,4,0,1,"yes","Ficus religiosa"
"130","6181","6251","None",2019-11-06,0,0.88,8,0,1,"yes","Ficus religiosa"
"131","5781","6251","None",2019-11-06,0,0.83,6,0,1,"yes","c(""Ficus sycomorus"", ""Ficus religiosa"")"
"132","6265","6251","unknown_1433",2019-11-16,0,0.62,8,0,2,"yes","Ficus religiosa"
"133","5745","6255","None",2019-11-06,0,1,2,0,1,"yes","Ficus religiosa"
"134","6245","6255","Ficus carica_671",2019-11-06,0,0.33,3,0,1,"yes","Ficus sycomorus"
"135","5781","6258","Ficus religiosa_12",2019-11-12,0,0.33,3,0,1,"yes","c(""Ficus sycomorus"", ""Ficus religiosa"", ""Ficus microcarpa"")"
"136","6251","6258","None",2019-11-08,0,0.25,4,0,1,"yes","Ficus religiosa"
"137","6181","6263","Citrus_12",2019-11-07,0,0.33,3,0,1,"yes","Ficus religiosa"
"138","5745","6265","None",2019-11-06,0,1,4,0,1,"yes","Ficus religiosa"
"139","6246","6265","unknown_642",2019-11-11,0,0.17,12,0,1,"yes","Ficus religiosa"
"140","6181","6267","Citrus_8",2019-11-10,0,0,1,0,1,"yes","Ficus religiosa"
"141","5781","6267","Mulberry_288",2019-11-11,0,0.8,5,0,2,"yes","c(""Ficus religiosa"", ""Ficus sycomorus"", ""Ficus microcarpa"")"
"142","5745","6271","None",2019-11-06,0,1,3,0,1,"yes","Ficus religiosa"
"143","6246","6271","unknown_642",2019-11-11,0,0.27,11,0,1,"yes","Ficus religiosa"
"144","6646","6428","Mulberry_655",2020-06-17,0,0.33,3,0,1,"yes","c(""Ficus microcarpa"", ""Ficus sycomorus"")"
"145","6651","6428","Mulberry_655",2020-06-16,0,0,2,0,1,"yes","Ficus religiosa"
"146","6638","6428","Mulberry_655",2020-06-16,0,0,3,0,1,"yes","Ficus religiosa"
"147","6646","6591","None",2020-06-16,0,0.5,2,0,1,"yes","c(""Ficus microcarpa"", ""Ficus sycomorus"")"
"148","6651","6591","None",2020-06-18,0,0.33,3,0,1,"yes","Ficus religiosa"
"149","6645","6635","None",2020-06-17,0,1,1,0,1,"yes","Ficus religiosa"
"150","6638","6635","None",2020-06-19,0,0.33,3,0,1,"yes","Ficus religiosa"
"151","6654","6635","None",2020-06-22,0,0,2,0,1,"yes","Ficus religiosa"
"152","6428","6638","Mulberry_655",2020-06-16,0,1,3,0,1,"yes","Ficus microcarpa"
"153","6646","6638","Mulberry_655",2020-06-16,0,0.67,3,0,1,"yes","c(""Ficus microcarpa"", ""Ficus sycomorus"")"
"154","6651","6638","Mulberry_655",2020-06-17,0,0,1,0,1,"yes","Ficus religiosa"
"155","6652","6638","Mulberry_701",2020-06-23,0,0.5,2,0,2,"yes","Ficus microcarpa"
"156","6646","6641","Mulberry_655",2020-06-16,0,0,1,0,1,"yes","c(""Ficus microcarpa"", ""Ficus sycomorus"")"
"157","6651","6641","Mulberry_655",2020-06-17,0,1,4,0,1,"yes","Ficus religiosa"
"158","6638","6641","Mulberry_655",2020-06-16,0,1,1,0,1,"yes","Ficus religiosa"
"159","6652","6641","Ficus carica_736",2020-06-24,0,0,1,0,2,"yes","Ficus microcarpa"
"160","6428","6644","Mulberry_655",2020-06-16,0,1,1,0,1,"yes","Ficus microcarpa"
"161","6646","6644","Mulberry_655",2020-06-17,0,0,1,0,1,"yes","c(""Ficus microcarpa"", ""Ficus sycomorus"")"
"162","6651","6644","Mulberry_706",2020-06-16,0,0.33,9,0,1,"yes","Ficus religiosa"
"163","6638","6644","Mulberry_655",2020-06-17,0,1,1,0,1,"yes","Ficus religiosa"
"164","6652","6644","None",2020-06-24,0,0,1,0,2,"yes","Ficus microcarpa"
"165","6428","6645","Mulberry_655",2020-06-16,0,1,2,0,1,"yes","Ficus microcarpa"
"166","6646","6645","Mulberry_655",2020-06-17,0,0,1,0,1,"yes","c(""Ficus microcarpa"", ""Ficus sycomorus"")"
"167","6651","6645","Mulberry_655",2020-06-16,0,0.5,2,0,1,"yes","Ficus religiosa"
"168","6638","6645","Mulberry_655",2020-06-16,0,0,1,0,1,"yes","Ficus religiosa"
"169","6645","6646","Mulberry_655",2020-06-17,0,1,1,0,1,"yes","Ficus religiosa"
"170","6651","6646","Mulberry_655",2020-06-17,0,0.5,2,0,1,"yes","Ficus religiosa"
"171","6638","6646","Mulberry_655",2020-06-16,0,0.33,3,0,1,"yes","Ficus religiosa"
"172","6428","6651","Mulberry_655",2020-06-16,0,1,2,0,1,"yes","Ficus microcarpa"
"173","6646","6651","Mulberry_655",2020-06-17,0,0.5,2,0,1,"yes","c(""Ficus microcarpa"", ""Ficus sycomorus"")"
"174","6638","6651","Mulberry_655",2020-06-17,0,1,1,0,1,"yes","Ficus religiosa"
"175","6641","6652","Ficus carica_736",2020-06-24,0,1,1,0,1,"yes","c(""Ficus religiosa"", ""Ficus microcarpa"")"
"176","6638","6652","Mulberry_701",2020-06-23,0,0.5,2,0,1,"yes","Ficus religiosa"
"177","6641","6654","None",2020-06-23,0,1,1,0,2,"no","c(""Ficus religiosa"", ""Ficus microcarpa"")"
"178","6651","6654","Mulberry_655",2020-06-23,0,1,1,0,3,"no","c(""Ficus religiosa"", ""Ficus microcarpa"")"
"179","6635","6654","None",2020-06-22,0,1,2,0,2,"yes","c(""Ficus religiosa"", ""Ficus sycomorus"")"
"180","6638","6654","Mulberry_655",2020-06-23,0,1,3,0,1,"yes","Ficus religiosa"
"181","6644","6654","Mulberry_655",2020-06-23,0,1,1,0,1,"no","Ficus microcarpa"
"182","6652","6654","Mulberry_701",2020-06-23,0,1,1,0,2,"yes","Ficus microcarpa"
"183","6974","6824","None",2020-08-25,0,0.33,9,0,1,"yes","Ficus religiosa"
"184","6976","6824","unknown_461",2020-09-28,0,0.35,23,0,1,"yes","Ficus religiosa"
"185","6974","6828","None",2020-08-25,1,0.33,3,1,1,"yes","Ficus religiosa"
"186","6828","6974","None",2020-08-25,0,0.67,3,0,1,"yes","c(""Ficus religiosa"", ""Ficus sycomorus"")"
"187","6974","6976","None",2020-08-25,0,0.77,13,0,1,"yes","Ficus religiosa"
"188","6996","6976","None",2020-11-18,0,0,13,0,1,"yes","Ficus religiosa"
"189","7023","6989","None",2020-11-25,0,0.67,3,0,1,"yes","Ficus religiosa"
"190","6989","6993","Mulberry_655",2020-12-17,0,0.5,2,0,1,"yes","Ficus sycomorus"
"191","6996","6995","None",2020-11-19,1,0.5,4,1,1,"yes","Ficus religiosa"
"192","6995","6996","None",2020-11-19,0,0.5,4,0,1,"yes","Ficus religiosa"
"193","7023","6996","None",2020-11-23,0,0.67,3,0,1,"yes","Ficus religiosa"
"194","7079","7008","None",2020-11-17,0,0.75,4,0,1,"yes","Ficus"
"195","6989","7008","Mulberry_718",2020-12-17,0,0,5,0,1,"yes","Ficus sycomorus"
"196","7079","7085","unknown_1438",2020-11-17,0,0.33,6,0,1,"yes","Ficus"
"197","7008","7085","None",2020-12-28,0,0,5,0,1,"yes","Ficus sycomorus"
